rank,protein,degree,degree_norm,pagerank_norm,betweenness_norm,rwr_norm,composite_score,is_seed_gene
1631,CREB5,1,0.0,0.01625,0.0,0.03061,0.01559,False
1632,SDC1,1,0.0,0.01242,0.0,0.03366,0.0155,False
1633,LACC1,1,0.0,0.01471,0.0,0.03164,0.01549,False
1634,NIBAN3,1,0.0,0.01176,0.0,0.03408,0.01546,False
1635,OPTN,1,0.0,0.00653,0.0,0.03851,0.01544,False
1636,DRC3,1,0.0,0.05147,0.0,0.0,0.01544,False
1637,CSF3,1,0.0,0.00814,0.0,0.03713,0.01544,False
1638,CCL11,1,0.0,0.00802,0.0,0.03702,0.01536,False
1639,UNC5B,1,0.0,0.01314,0.0,0.0323,0.01524,False
1640,SKP1,1,0.0,0.00736,0.0,0.03717,0.01522,False
1641,CUL1,1,0.0,0.00736,0.0,0.03717,0.01522,False
1642,BTRC,1,0.0,0.00736,0.0,0.03717,0.01522,False
1643,CCL4,1,0.0,0.00633,0.0,0.03796,0.01518,False
1644,IQCG,1,0.0,0.04997,0.0,0.0,0.01499,False
1645,IL1RN,1,0.0,0.00626,0.0,0.03703,0.01484,False
1646,CARD10,1,0.0,0.00787,0.0,0.03536,0.01474,False
1647,CYC1,1,0.0,0.00767,0.0,0.03551,0.01473,False
1648,IL27RA,1,0.0,0.00165,0.0,0.04044,0.01465,False
1649,UQCRQ,1,0.0,0.0073,0.0,0.03517,0.0145,False
1650,TNFRSF8,1,0.0,0.00827,0.0,0.03426,0.01447,False
1651,AICDA,1,0.0,0.01223,0.0,0.03064,0.01439,False
1652,UQCRC2,1,0.0,0.00688,0.0,0.03479,0.01424,False
1653,BCL3,1,0.0,0.00438,0.0,0.03688,0.01422,False
1654,UQCRB,1,0.0,0.00663,0.0,0.03456,0.01408,False
1655,TAB2,1,0.0,0.00567,0.0,0.03488,0.01391,False
1656,GNG7,1,0.0,0.01021,0.0,0.03067,0.0138,False
1657,IL21,1,0.0,0.00152,0.0,0.03756,0.0136,False
1658,IRF9,1,0.0,0.00114,0.0,0.0376,0.0135,False
1659,SOCS5,1,0.0,0.00154,0.0,0.03686,0.01336,False
1660,CD70,1,0.0,0.00873,0.0,0.03067,0.01335,False
1661,IL2RB,1,0.0,0.00134,0.0,0.03669,0.01324,False
1662,GHR,1,0.0,0.00297,0.0,0.03507,0.01317,False
1663,CASP1,1,0.0,0.00346,0.0,0.0344,0.01308,False
1664,PPP6C,1,0.0,0.00198,0.0,0.03546,0.013,False
1665,IL9,1,0.0,0.00018,0.0,0.03519,0.01237,False
1666,VAMP7,1,0.0,0.00073,0.0,0.03177,0.01134,False
1667,CSF3R,1,0.0,4e-05,0.0,0.0311,0.0109,False
